0.6736609858584746,0.2358509225065776,0.13328079714686958,0.26787287011432614,0.5586557906612859,0.19905753211120264,0.21587141564205592,0.1796629546322259,0.6187778659493269,0.4667080768891517,0.11396538073046654,0.529645818457545,0.5133837360119476,0.34827290592060206,0.7020167779480624,0.21158338667880544
0.8647250980966217,0.047087163225449105,0.7392567590996744,0.2483802023085876,0.7302353767831338,0.2595796391016159,0.3856139031508172,0.30362989743996177,0.8183725094213454,0.29068836751456884,0.30264365613141947,0.16854091330126914,0.7924058180372013,0.1085590386391738,0.33237992604114314,0.17760382512431006
0.7337799003494044,0.2168072042611578,0.4833664592628999,0.3635278592290547,0.848604392983016,0.20790103857834077,0.17592295012555323,0.1267718477395169,0.7485014752334407,0.2270783635696174,0.13983111746753699,0.1668643027117857,0.7266347510335499,0.21099699838084368,0.10197448978394726,0.31854521037265354
0.6192004170447778,0.3747938876996065,0.18869180425019882,0.49166443882119243,0.7488582623580678,0.11384872089109915,0.3921336698949656,0.4282389448262681,0.2355561829035519,0.36808672648827817,0.4328863998637334,0.11514667067164158,0.7422162099222129,0.4967051495728075,0.17013317087180907,0.5366575050569065
0.7674158847443843,0.07258151729637084,0.5509213998796002,0.027027026723271945,0.6099302758917523,0.026359692592139473,0.4519682172018966,0.4262102610758651,0.6652284649203718,0.1882120546288509,0.5710645665290668,0.11005255901792435,0.6084648112946918,0.06433033428567964,0.4751087950315124,0.11510206991786842
0.8515792966934175,0.05579582210322699,0.7108679578777289,0.09630079358866252,0.8829254339169761,0.14090790495776687,0.2124705735956738,0.14804100625428734,0.8441569428832744,0.24498417326474006,0.1465458888081223,0.3133105646830477,0.8167756748543133,0.11138550359924138,0.22745525875273004,0.2854960903408127
0.8209718171759057,0.04799627108325033,0.2885181670608091,0.08129228482945312,0.8015711078309539,0.042986951499911934,0.4135727510335904,0.5095505573774907,0.6945438830253217,0.10722379442549779,0.39053197560909625,0.052648214548371874,0.8490435107906114,0.05083811249905808,0.3013302569993387,0.007455731430407819
0.6648520098298216,0.38751954186123794,0.4379941245825651,0.41012715221221274,0.7727050278528964,0.09227978158065049,0.38764830777051046,0.39987613810839573,0.6324387954796061,0.4277342377389003,0.43297820570734236,0.33812708804526315,0.7947811259152037,0.3139956259808673,0.41258036684855853,0.13133655250094617
0.621282263662577,0.08104079136235237,0.491454461990615,0.2746168661563674,0.48391890658351183,0.060845558281463236,0.4736161185624843,0.3649320276437434,0.6157205739216657,0.3715173183945273,0.5112754831587145,0.25372823224905977,0.5915138002499055,0.0750743732162826,0.42872262960459995,0.12768015132585475
0.7886579853608522,0.14246160335086558,0.4886523534704376,0.5014872592187031,0.4209033428715787,0.4962440473674105,0.5180233911562462,0.42600718753812017,0.7562489589083022,0.196753202078514,0.5555878163303215,0.12452504683100332,0.6377068862139055,0.13062349382664593,0.511782544905696,0.22290721139510108
0.672860049894796,0.1455470074228306,0.6175485141211844,0.11770178810289082,0.6045899380564161,0.07894988898195995,0.515258044158784,0.4282744111368556,0.5126662308621315,0.32152138860128215,0.6039668776991364,0.09865002660397422,0.5145530421365181,0.05723417934818789,0.5588953171020451,0.16245398855422716
0.8130917583035489,0.19655465065388666,0.078722130085368,0.34445679667080314,0.6579771776013557,0.08861563749274391,0.1871663960062002,0.29269932964382317,0.6858408063785137,0.2885400173256574,0.4382222627648259,0.14216777459897453,0.7117322606844981,0.34049217183020397,0.4829651683632319,0.32438463925864786
0.7935362228466759,0.48959044247968175,0.30012888593138565,0.16589230919057624,0.6954927656345606,0.04595315819362498,0.35708405621379957,0.503884741130413,0.30091560457135347,0.2065331446861212,0.596452059774226,0.3326408892689916,0.7652754799835355,0.03667953570602073,0.1780519147507174,0.09417808094202314
0.7210274898722154,0.06797364477563121,0.044771985256958496,0.17486945386694547,0.7591479135095937,0.021021020597263938,0.0,0.18384263398789544,0.6799023483654867,0.03848167566551394,0.4165574788381791,0.16916062922701622,0.6605146071136743,0.39308554138324925,0.38608098293947946,0.4635940820096307
0.7315897499561477,0.08694908181745356,0.38546082882412785,0.12316381240284388,0.8006581867084934,0.058497366389518725,0.3866834969656204,0.43579498843576003,0.7237475621095919,0.22333041421793445,0.37747575016634277,0.26559433486896966,0.7580360818828615,0.15306888266557966,0.34655475028959093,0.19170871037909512
0.7962023014876227,0.024244832615554573,0.19699626920096708,0.11636440464914347,0.6893356595899549,0.04476240872880492,0.7261396413054695,0.049852169568111955,0.22157706586058057,0.08132752284433817,0.7573539303639226,0.04488482902656178,0.8497160027530537,0.03076570381451169,0.25642264600296494,0.11005063754598836
