"[0.73193378 0.5951989  0.         0.         0.47455047 0.45846402
 0.         0.5388963  0.         0.73193378 0.         0.54693953
 0.57106921 0.50672339 0.99999999 0.45846402]","[0.99999999 0.         0.44881889 0.4015748  0.         0.42519685
 0.66141732 0.44881889 0.503937   0.91338582 0.58267716 0.59842519
 0.94488188 0.47244094 0.         0.84251968]","[0.6551724  0.79310344 0.74712643 0.64367815 0.99999999 0.80459769
 0.64367815 0.         0.59770114 0.71264367 0.         0.6321839
 0.72413792 0.48275861 0.51724137 0.        ]","[0.54330708 0.00787402 0.56701341 0.55978627 0.99999999 0.43307086
 0.         0.35433071 0.4015748  0.44094488 0.84251968 0.
 0.63779527 0.48031496 0.03937008 0.48028149]","[0.39999999 0.         0.57333332 0.         0.99999998 0.
 0.67999999 0.         0.54666666 0.         0.58666666 0.
 0.87999998 0.         0.55999999 0.        ]","[0.67010308 0.         0.53608247 0.         0.81443298 0.
 0.         0.99999999 0.67010308 0.         0.         0.91752576
 0.         0.         0.         0.        ]","[0.66292134 0.         0.56179774 0.         0.97752808 0.
 0.4719101  0.53932583 0.48314606 0.         0.52808988 0.
 0.99999999 0.         0.5730337  0.        ]","[0.02061856 0.04123711 0.13402062 0.07216495 0.99999999 0.03092784
 0.05154639 0.         0.11340206 0.02061856 0.02061856 0.03092784
 0.99999999 0.04123711 0.0927835  0.02061856]","[0.79365079 0.         0.47619047 0.         0.4047619  0.
 0.46825396 0.94444444 0.99999999 0.92063491 0.42063492 0.69841269
 0.44444444 0.         0.46031746 0.23015873]","[0.77027026 0.         0.87837836 0.83783782 0.         0.
 0.78378377 0.43243243 0.66216215 0.         0.59459458 0.
 0.99999998 0.         0.7162162  0.        ]","[0.4015748  0.         0.43307086 0.         0.9527559  0.
 0.37007874 0.48031496 0.         0.         0.48031496 0.
 0.99999999 0.         0.43307086 0.        ]","[0.41666666 0.41666666 0.         0.79999999 0.         0.
 0.44999999 0.         0.99999999 0.         0.         0.
 0.52499999 0.         0.39166666 0.53333333]","[0.59055118 0.85826771 0.         0.         0.88188976 0.
 0.7559055  0.79527558 0.         0.82677165 0.         0.
 0.99999999 0.         0.         0.        ]","[0.99999999 0.         0.         0.         0.51181102 0.
 0.         0.         0.77165354 0.         0.         0.
 0.35433071 0.43307086 0.56692913 0.        ]","[0.62499999 0.         0.23076923 0.         0.99999999 0.
 0.64423076 0.72115384 0.94835442 0.         0.14423077 0.
 0.94230768 0.         0.         0.33653846]","[0.48933938 0.         0.29360363 0.         0.54272185 0.
 0.50713354 0.24022115 0.         0.         0.99999999 0.
 0.88567253 0.         0.52635757 0.        ]"
"[0.99999998 0.         0.         0.         0.84126983 0.
 0.         0.         0.82539681 0.         0.         0.
 0.87301586 0.         0.         0.        ]","[0.99999998 0.         0.         0.         0.9642857  0.
 0.         0.         0.89285713 0.         0.         0.
 0.95238094 0.         0.         0.        ]","[0.67901233 0.         0.         0.91358023 0.65432098 0.
 0.         0.         0.99999998 0.         0.         0.
 0.69135801 0.         0.         0.        ]","[0.         0.         0.         0.         0.69696969 0.
 0.         0.         0.         0.         0.         0.
 0.99999999 0.86868686 0.         0.99999999]","[0.99999999 0.         0.         0.         0.97894736 0.
 0.         0.         0.88421051 0.         0.         0.
 0.90526315 0.         0.         0.        ]","[0.84210524 0.         0.75438595 0.         0.61403507 0.01754386
 0.70175437 0.         0.89473682 0.99999998 0.         0.45614034
 0.91228068 0.         0.         0.54385964]","[0.         0.         0.76923075 0.         0.         0.
 0.96153844 0.99999998 0.         0.         0.80769229 0.
 0.         0.         0.90384613 0.        ]","[0.83516482 0.         0.         0.         0.98901097 0.
 0.         0.         0.99999999 0.         0.         0.
 0.92307691 0.         0.         0.        ]","[0.         0.         0.88571427 0.         0.         0.
 0.99999998 0.         0.         0.         0.58571428 0.
 0.89999998 0.         0.85714284 0.        ]","[0.         0.         0.94736841 0.         0.         0.
 0.77631578 0.         0.         0.         0.99999998 0.
 0.         0.         0.         0.80263157]","[0.42574257 0.         0.40594059 0.         0.51485148 0.
 0.64356435 0.7920792  0.         0.99999999 0.         0.
 0.         0.         0.45544554 0.        ]","[0.99999998 0.         0.         0.         0.83132529 0.
 0.         0.         0.89156625 0.         0.         0.
 0.98795179 0.         0.         0.        ]","[0.75892856 0.         0.         0.         0.88392856 0.
 0.         0.         0.91071427 0.         0.         0.
 0.99999999 0.         0.         0.        ]","[0.83950616 0.         0.         0.         0.99999998 0.
 0.         0.80246912 0.         0.         0.85185184 0.
 0.6419753  0.         0.62962962 0.        ]","[0.84999999 0.         0.61249999 0.73749999 0.99999998 0.
 0.51249999 0.71249999 0.71249999 0.         0.56249999 0.89999999
 0.91249999 0.84999999 0.62499999 0.98749998]","[0.68749999 0.         0.         0.         0.78749999 0.
 0.87499999 0.         0.         0.         0.71249999 0.
 0.99999998 0.         0.         0.        ]"
"[0.73469386 0.69387753 0.         0.         0.99999997 0.69387753
 0.         0.         0.79591835 0.89795916 0.         0.97959181
 0.         0.81632651 0.91836732 0.        ]","[0.90909089 0.         0.         0.99999998 0.         0.
 0.85454543 0.69090907 0.67272726 0.         0.         0.69090907
 0.         0.         0.8181818  0.        ]","[0.99999998 0.         0.76923075 0.6153846  0.71153844 0.
 0.         0.94230767 0.         0.         0.         0.
 0.49999999 0.         0.         0.        ]","[0.90476188 0.         0.         0.99999997 0.83333331 0.
 0.78571426 0.         0.         0.         0.         0.83333331
 0.76190474 0.         0.         0.9285714 ]","[0.79999999 0.         0.99999999 0.         0.         0.
 0.8352941  0.68235293 0.6235294  0.         0.79999999 0.
 0.         0.         0.59999999 0.        ]","[0.80882351 0.         0.58823528 0.         0.99999998 0.
 0.         0.         0.80882351 0.         0.         0.
 0.88235292 0.         0.         0.        ]","[0.99999998 0.         0.         0.         0.83928569 0.
 0.         0.         0.87499998 0.         0.         0.
 0.89285712 0.         0.         0.        ]","[0.7580645  0.45161289 0.58064515 0.72580644 0.77419353 0.
 0.77419353 0.77419353 0.62903225 0.33870967 0.         0.48387096
 0.99999998 0.         0.         0.        ]","[0.83870966 0.         0.99999998 0.         0.         0.
 0.58064515 0.64516128 0.         0.         0.8064516  0.
 0.         0.         0.7580645  0.        ]","[0.81159419 0.         0.94202897 0.         0.99999998 0.72463767
 0.         0.89855071 0.85507245 0.         0.         0.
 0.         0.         0.8695652  0.        ]","[0.99999998 0.         0.96296294 0.         0.         0.
 0.87037035 0.         0.72222221 0.         0.99999998 0.
 0.         0.         0.88888887 0.        ]","[0.99999998 0.83333332 0.         0.         0.77777776 0.
 0.         0.         0.74074072 0.62962961 0.70370369 0.
 0.9259259  0.94444442 0.75925924 0.        ]","[0.37037036 0.75925924 0.         0.         0.87037035 0.
 0.         0.8148148  0.         0.         0.8148148  0.77777776
 0.99999998 0.         0.         0.        ]","[0.96923075 0.         0.         0.         0.87692306 0.
 0.         0.         0.99999998 0.         0.         0.90769229
 0.69230768 0.         0.72307691 0.        ]","[0.85294116 0.         0.33823529 0.         0.99999998 0.
 0.94117645 0.         0.67647057 0.         0.         0.
 0.76470587 0.5735294  0.         0.        ]","[0.94871793 0.         0.         0.         0.88461537 0.
 0.94871793 0.         0.         0.         0.9102564  0.
 0.99999998 0.         0.         0.        ]"
"[0.9055118  0.         0.         0.         0.88188976 0.
 0.         0.         0.94488188 0.         0.         0.
 0.98425196 0.         0.99999999 0.        ]","[0.99999999 0.         0.99999999 0.         0.99999999 0.
 0.99999999 0.         0.99999999 0.         0.         0.88188976
 0.99999999 0.         0.         0.99999999]","[0.70078739 0.         0.99999999 0.         0.99999999 0.
 0.         0.         0.99999999 0.         0.         0.
 0.99999999 0.         0.         0.99999999]","[0.79646017 0.8318584  0.         0.79646017 0.7699115  0.
 0.61061946 0.82300884 0.         0.61946902 0.84070795 0.
 0.99999999 0.8318584  0.         0.        ]","[0.74590163 0.         0.99999999 0.         0.         0.
 0.59016393 0.5409836  0.63934426 0.         0.80327868 0.
 0.         0.         0.76229507 0.        ]","[0.86614172 0.         0.81889763 0.         0.99999999 0.
 0.         0.         0.99999999 0.         0.         0.
 0.99999999 0.         0.         0.        ]","[0.9117647  0.         0.         0.         0.80392156 0.
 0.         0.81372548 0.         0.         0.         0.
 0.99999999 0.         0.         0.        ]","[0.92125983 0.92913385 0.92125983 0.99999999 0.         0.
 0.87401574 0.7559055  0.79527558 0.74015747 0.74015747 0.
 0.86614172 0.85826771 0.79527558 0.        ]","[0.64210526 0.         0.89473683 0.         0.         0.
 0.92631578 0.         0.99999999 0.         0.8736842  0.
 0.         0.         0.95789472 0.        ]","[0.86614172 0.         0.5511811  0.73228346 0.         0.66141732
 0.67716535 0.76377952 0.66141732 0.74015747 0.89763779 0.7559055
 0.88976377 0.71653543 0.85039369 0.99999999]","[0.76923076 0.72527471 0.80219779 0.         0.99999999 0.
 0.8131868  0.70329669 0.         0.9120879  0.         0.
 0.         0.         0.83516482 0.        ]","[0.74712643 0.         0.         0.         0.94252872 0.
 0.         0.         0.70114942 0.74712643 0.         0.
 0.99999999 0.78160918 0.         0.73563217]","[0.75206611 0.63636363 0.         0.         0.80991735 0.
 0.         0.         0.7768595  0.         0.69421487 0.
 0.99999999 0.         0.         0.        ]","[0.         0.         0.         0.         0.94339622 0.
 0.         0.99999999 0.         0.         0.24528302 0.
 0.8962264  0.50943396 0.         0.84905659]","[0.95555554 0.         0.99999999 0.         0.84444443 0.65555555
 0.54444444 0.         0.87777777 0.68888888 0.59999999 0.
 0.8111111  0.62222221 0.62222221 0.        ]","[0.89247311 0.         0.         0.         0.90322579 0.
 0.92473117 0.         0.         0.         0.73118279 0.
 0.99999999 0.         0.         0.        ]"
"[0.92125983 0.58267716 0.         0.57480314 0.59842519 0.62992125
 0.70078739 0.         0.84251968 0.73228346 0.         0.98425196
 0.         0.86614172 0.99999999 0.        ]","[0.99999999 0.         0.37007874 0.76214845 0.95728265 0.32283464
 0.83464566 0.6754247  0.97173615 0.64566928 0.4947422  0.46583569
 0.99999999 0.         0.77952755 0.        ]","[0.99999999 0.         0.29133858 0.61417322 0.99999999 0.
 0.         0.         0.9861891  0.61759846 0.         0.
 0.95727971 0.59055118 0.         0.99999999]","[0.96850393 0.66929133 0.         0.53543307 0.91338582 0.
 0.61417322 0.82677165 0.         0.59842519 0.77165354 0.
 0.99999999 0.9055118  0.         0.92913385]","[0.99999999 0.         0.91338582 0.         0.99999999 0.
 0.74803149 0.6535433  0.77165354 0.         0.99999999 0.01775558
 0.99999999 0.         0.99999999 0.        ]","[0.9055118  0.         0.52755905 0.99999999 0.         0.82677165
 0.         0.         0.93700786 0.73228346 0.99999999 0.
 0.99999999 0.16229392 0.99999999 0.        ]","[0.72440944 0.         0.55905511 0.         0.63779527 0.
 0.59055118 0.70866141 0.99999999 0.         0.48031496 0.
 0.62204724 0.         0.66929133 0.        ]","[0.90804596 0.37931034 0.4137931  0.89655171 0.93103447 0.51724137
 0.29885057 0.40229884 0.99999999 0.39080459 0.66666666 0.
 0.32183908 0.16091954 0.60919539 0.44178982]","[0.84251968 0.         0.         0.99999999 0.74015747 0.
 0.67716535 0.         0.92125983 0.         0.99999999 0.
 0.99999999 0.01775186 0.58869111 0.        ]","[0.97637794 0.         0.58267716 0.99999999 0.         0.66929133
 0.503937   0.         0.74803149 0.         0.99999999 0.
 0.99999999 0.         0.77165354 0.        ]","[0.68503936 0.         0.48818897 0.         0.99999999 0.
 0.70866141 0.60629921 0.66141732 0.         0.73228346 0.
 0.99999999 0.         0.99212597 0.        ]","[0.79527558 0.         0.         0.73228346 0.48031496 0.
 0.         0.6535433  0.53543307 0.57480314 0.4015748  0.
 0.99999999 0.         0.99999999 0.40801461]","[0.88976377 0.69291338 0.         0.         0.79527558 0.
 0.         0.99999999 0.         0.         0.73228346 0.77952755
 0.99999999 0.         0.         0.        ]","[0.9527559  0.         0.         0.         0.99999999 0.
 0.         0.         0.99999999 0.         0.69710504 0.
 0.85039369 0.         0.24179654 0.70432683]","[0.89189188 0.06164791 0.60739458 0.         0.99099098 0.07819298
 0.54124319 0.78104379 0.88288287 0.         0.62162161 0.
 0.99999999 0.         0.64864864 0.        ]","[0.99999999 0.         0.27559055 0.         0.53543307 0.
 0.99999999 0.         0.42519685 0.         0.99999999 0.
 0.99999999 0.03220614 0.55978015 0.        ]"
"[0.81102361 0.         0.         0.         0.99999999 0.
 0.         0.         0.32283464 0.59842519 0.         0.63779527
 0.70866141 0.         0.72440944 0.        ]","[0.63492063 0.         0.8095238  0.73809523 0.         0.88095237
 0.         0.         0.22222222 0.65873015 0.56349206 0.
 0.99999999 0.         0.71428571 0.        ]","[0.66929133 0.55905511 0.         0.         0.99999999 0.
 0.         0.         0.503937   0.         0.         0.52755905
 0.56692913 0.         0.         0.59055118]","[0.73949579 0.44537815 0.         0.63025209 0.57142857 0.
 0.61344537 0.59663865 0.57983193 0.         0.68907562 0.
 0.99999999 0.         0.79831932 0.        ]","[0.65384615 0.         0.         0.         0.65384615 0.
 0.73076922 0.         0.99999999 0.         0.         0.
 0.52884615 0.         0.         0.        ]","[0.54330708 0.73228346 0.         0.         0.83464566 0.
 0.         0.         0.71653543 0.51181102 0.         0.99999999
 0.70866141 0.         0.         0.        ]","[0.5511811  0.         0.71653543 0.         0.58267716 0.
 0.68503936 0.54330708 0.99999999 0.         0.55905511 0.
 0.62204724 0.         0.66141732 0.        ]","[0.76377952 0.33070866 0.         0.         0.4015748  0.
 0.38582677 0.         0.99999999 0.         0.37795275 0.
 0.39370078 0.2992126  0.         0.        ]","[0.99999999 0.         0.7559055  0.         0.76377952 0.
 0.47244094 0.         0.78740157 0.92125983 0.         0.51181102
 0.78740157 0.         0.         0.        ]","[0.93406592 0.         0.83516482 0.         0.89010988 0.8131868
 0.         0.87912087 0.8131868  0.         0.         0.
 0.99999999 0.         0.         0.        ]","[0.         0.         0.60162601 0.84552845 0.         0.
 0.60162601 0.43902439 0.47154471 0.58536585 0.         0.99999999
 0.         0.         0.48780487 0.51219512]","[0.84761904 0.         0.         0.79047618 0.         0.
 0.         0.82857142 0.         0.         0.99999999 0.
 0.65714285 0.95238094 0.         0.        ]","[0.79090908 0.71818181 0.         0.         0.99999999 0.
 0.62727272 0.         0.         0.72727272 0.68181817 0.
 0.68181817 0.         0.         0.        ]","[0.44827586 0.         0.         0.86206895 0.         0.
 0.         0.         0.96551723 0.         0.         0.
 0.99999999 0.79310344 0.         0.95402297]","[0.97872339 0.         0.99999999 0.9361702  0.         0.89361701
 0.76595744 0.68085106 0.65957446 0.4893617  0.63829786 0.40425531
 0.51063829 0.49999999 0.74468084 0.        ]","[0.44881889 0.         0.         0.         0.99999999 0.
 0.58267716 0.         0.         0.54330708 0.         0.
 0.9055118  0.         0.         0.        ]"
"[0.99999999 0.         0.         0.         0.99999999 0.
 0.         0.         0.99212597 0.74015747 0.         0.68503936
 0.99999999 0.         0.8031496  0.        ]","[0.68503936 0.         0.83464566 0.66141732 0.         0.54330708
 0.85039369 0.55905511 0.62204724 0.52755905 0.94488188 0.
 0.99999999 0.         0.99212597 0.        ]","[0.9527559  0.         0.70866141 0.66141732 0.59842519 0.74015747
 0.66929133 0.         0.99999999 0.         0.         0.
 0.99999999 0.         0.         0.        ]","[0.         0.         0.         0.         0.99999999 0.
 0.         0.         0.         0.         0.         0.
 0.93700786 0.62992125 0.         0.99999999]","[0.99999999 0.         0.99999999 0.         0.         0.
 0.99999999 0.83464566 0.99999999 0.         0.99999999 0.
 0.         0.         0.98425196 0.        ]","[0.99999999 0.         0.94488188 0.         0.99999999 0.37795275
 0.57480314 0.         0.99999999 0.         0.31496063 0.5511811
 0.72440944 0.         0.51968503 0.53543307]","[0.99999999 0.         0.         0.         0.99999999 0.
 0.         0.87401574 0.99999999 0.         0.         0.
 0.99999999 0.         0.         0.        ]","[0.99999998 0.26315789 0.4736842  0.17105263 0.99999998 0.25
 0.4736842  0.17105263 0.99999998 0.25       0.65789473 0.19736842
 0.99999998 0.39473684 0.99999998 0.        ]","[0.99999999 0.         0.99999999 0.         0.74015747 0.
 0.99999999 0.85039369 0.99999999 0.85826771 0.99999999 0.
 0.         0.         0.99999999 0.        ]","[0.77952755 0.         0.77165354 0.94488188 0.         0.70078739
 0.83464566 0.70078739 0.92125983 0.         0.82677165 0.
 0.85826771 0.         0.99999999 0.        ]","[0.90842369 0.68340658 0.7742857  0.         0.99999999 0.
 0.72945054 0.70329669 0.         0.9120879  0.         0.
 0.         0.         0.83516482 0.        ]","[0.99212597 0.         0.         0.         0.84251968 0.
 0.         0.99999999 0.85039369 0.         0.93700786 0.
 0.69291338 0.         0.99999999 0.        ]","[0.86842104 0.79824561 0.         0.         0.99999999 0.
 0.91228069 0.8859649  0.         0.         0.98245613 0.94736841
 0.81578946 0.         0.         0.        ]","[0.88188975 0.         0.         0.         0.         0.
 0.         0.         0.99999999 0.         0.82677165 0.
 0.96062991 0.         0.82677165 0.79527558]","[0.99999999 0.         0.         0.         0.99999999 0.
 0.         0.71653543 0.99999999 0.         0.         0.
 0.99999999 0.         0.         0.        ]","[0.99999999 0.         0.         0.         0.99999999 0.
 0.99999999 0.         0.         0.         0.99999999 0.
 0.99999999 0.         0.         0.        ]"
"[0.99999998 0.01515151 0.         0.         0.51515151 0.09090909
 0.         0.         0.96969695 0.         0.         0.04545454
 0.72727271 0.99999998 0.01515151 0.        ]","[0.2368421  0.         0.56578946 0.         0.7105263  0.55263157
 0.         0.         0.89473683 0.15789473 0.         0.
 0.99999998 0.         0.         0.        ]","[0.98749998 0.99999998 0.         0.86249999 0.96249998 0.
 0.         0.89999999 0.62499999 0.         0.         0.
 0.         0.         0.         0.        ]","[0.         0.47727272 0.         0.         0.76136363 0.96590908
 0.         0.         0.         0.         0.         0.
 0.99999999 0.71590908 0.59090908 0.        ]","[0.79462693 0.         0.         0.         0.8498724  0.
 0.         0.         0.99543883 0.         0.         0.
 0.99999998 0.         0.         0.        ]","[0.84745761 0.         0.         0.01694915 0.99999998 0.22033898
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]","[0.94805193 0.         0.         0.01298701 0.99999998 0.
 0.         0.         0.93506492 0.89610388 0.         0.
 0.89610388 0.         0.         0.        ]","[0.         0.         0.         0.         0.99999998 0.
 0.         0.         0.         0.         0.         0.
 0.99999998 0.         0.         0.        ]","[0.         0.         0.         0.99999997 0.         0.
 0.         0.         0.         0.         0.         0.97125513
 0.         0.         0.         0.        ]","[0.73076921 0.63461537 0.63461537 0.53846153 0.99999998 0.76923075
 0.73076921 0.76923075 0.         0.         0.65384614 0.73076921
 0.03846154 0.03846154 0.69230768 0.36538461]","[0.69999991 0.49999994 0.49999994 0.69999991 0.29999996 0.
 0.39999995 0.89999989 0.         0.59999992 0.99999987 0.39999995
 0.09999999 0.39999995 0.19999997 0.49999994]","[0.90740739 0.         0.         0.96296294 0.75925924 0.68518517
 0.83333331 0.74074072 0.         0.77777776 0.51851851 0.99999998
 0.57407406 0.88888887 0.48148147 0.        ]","[0.89130432 0.76086954 0.91304345 0.99999997 0.76086954 0.67391302
 0.8043478  0.56521738 0.19565217 0.         0.         0.8043478
 0.67391302 0.49999999 0.82608693 0.95652171]","[0.99999997 0.97959181 0.         0.85714283 0.85714283 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.95918365]","[0.77777776 0.79629628 0.62962961 0.72222221 0.9259259  0.53703702
 0.57407406 0.87037035 0.2037037  0.74074072 0.99999998 0.90740739
 0.55555554 0.         0.         0.        ]","[0.         0.89705881 0.9852941  0.79411763 0.         0.91176469
 0.8235294  0.72058822 0.99999998 0.91176469 0.77941175 0.8235294
 0.91176469 0.94117645 0.92647057 0.97058822]"
"[0.82499999 0.         0.         0.         0.94999999 0.
 0.         0.         0.79166666 0.87499999 0.         0.99999999
 0.         0.         0.85833332 0.        ]","[0.75510203 0.36734693 0.57142856 0.         0.97959182 0.
 0.         0.         0.99999999 0.76530611 0.08163265 0.63265305
 0.96938774 0.         0.62244897 0.68367346]","[0.85148514 0.60396039 0.         0.         0.99999999 0.
 0.         0.80198019 0.85148514 0.         0.90099009 0.
 0.97029702 0.         0.         0.        ]","[0.90816325 0.95918366 0.         0.99999999 0.         0.
 0.         0.         0.83673468 0.83673468 0.         0.
 0.         0.         0.         0.        ]","[0.93999999 0.79999999 0.         0.         0.99999999 0.
 0.         0.         0.85999999 0.         0.         0.
 0.98999999 0.         0.         0.        ]","[0.51724137 0.         0.8505747  0.         0.99999999 0.
 0.         0.         0.91954022 0.         0.         0.
 0.83908045 0.         0.         0.88505746]","[0.99999999 0.         0.         0.         0.9347826  0.
 0.         0.         0.84782608 0.92391303 0.         0.
 0.91304347 0.         0.         0.        ]","[0.54999999 0.         0.69999999 0.68749999 0.76249999 0.
 0.         0.         0.87499999 0.73749999 0.71249999 0.68749999
 0.99999998 0.         0.         0.83749999]","[0.83838383 0.6060606  0.         0.69696969 0.         0.
 0.83838383 0.         0.89898989 0.8080808  0.         0.
 0.99999999 0.         0.         0.        ]","[0.99999999 0.59259259 0.         0.98148147 0.         0.
 0.8611111  0.60185184 0.78703703 0.68518518 0.         0.
 0.         0.         0.         0.        ]","[0.74038461 0.94230768 0.         0.         0.99999999 0.
 0.         0.         0.98076922 0.84615384 0.         0.
 0.87499999 0.         0.         0.9326923 ]","[0.96521738 0.6173913  0.         0.         0.99999999 0.
 0.         0.82608695 0.8173913  0.         0.         0.
 0.92173912 0.         0.         0.        ]","[0.99999998 0.         0.         0.         0.         0.
 0.91803277 0.         0.         0.         0.96721309 0.
 0.         0.         0.852459   0.93442621]","[0.         0.         0.83464566 0.         0.99999999 0.
 0.         0.         0.         0.         0.99999999 0.
 0.         0.         0.92125983 0.        ]","[0.99999999 0.         0.         0.         0.82978722 0.
 0.         0.         0.85106382 0.80851063 0.         0.
 0.88297871 0.         0.         0.        ]","[0.82999999 0.         0.         0.         0.98999999 0.
 0.99999999 0.         0.         0.         0.98999999 0.
 0.75999999 0.         0.98999999 0.        ]"
"[0.80246912 0.74074073 0.72839505 0.77777777 0.77777777 0.66666666
 0.59259258 0.67901234 0.65432098 0.62962962 0.56790123 0.55555555
 0.56790123 0.99999998 0.         0.        ]","[0.99999999 0.         0.92857142 0.         0.80357142 0.77678571
 0.76785713 0.75892856 0.74999999 0.         0.         0.
 0.         0.         0.91964285 0.        ]","[0.75824175 0.         0.84615383 0.         0.90109889 0.99999999
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.80219779]","[0.89552237 0.89552237 0.67164178 0.5522388  0.85074625 0.
 0.97014924 0.77611939 0.         0.99999998 0.99999998 0.
 0.83582088 0.98507461 0.880597   0.        ]","[0.         0.         0.99999999 0.         0.         0.
 0.98198197 0.         0.         0.         0.79279278 0.
 0.         0.         0.95495494 0.        ]","[0.99999999 0.         0.99999999 0.         0.99999999 0.
 0.         0.         0.99999999 0.         0.         0.
 0.99999999 0.         0.         0.        ]","[0.79487178 0.         0.88461537 0.         0.74358973 0.
 0.76923076 0.71794871 0.78205127 0.         0.99999998 0.
 0.87179486 0.         0.79487178 0.        ]","[0.72602738 0.73972601 0.93150683 0.7808219  0.93150683 0.
 0.82191779 0.82191779 0.99999998 0.84931505 0.80821916 0.95890409
 0.76712327 0.87671231 0.68493149 0.        ]","[0.         0.         0.68539325 0.         0.         0.73033707
 0.52808988 0.88764044 0.53932584 0.         0.99999999 0.
 0.88764044 0.         0.         0.        ]","[0.79120878 0.         0.84615383 0.         0.         0.92307691
 0.         0.82417581 0.62637362 0.         0.         0.
 0.         0.         0.         0.99999999]","[0.75454545 0.66363636 0.79090908 0.73636363 0.99999999 0.82727272
 0.91818181 0.         0.         0.63636363 0.77272726 0.65454545
 0.96363635 0.59090908 0.71818181 0.62727272]","[0.99999999 0.46456692 0.         0.         0.         0.
 0.         0.         0.74015747 0.59842519 0.         0.
 0.99999999 0.62992125 0.         0.        ]","[0.99999999 0.9736842  0.         0.         0.         0.
 0.84210525 0.82456139 0.         0.55263157 0.82456139 0.
 0.         0.         0.         0.        ]","[0.99999999 0.53543307 0.         0.         0.99999999 0.
 0.         0.         0.99999999 0.         0.99999999 0.40944881
 0.67716535 0.51968503 0.79527558 0.        ]","[0.76404493 0.         0.86516853 0.         0.43820224 0.
 0.85393257 0.5730337  0.51685393 0.78651684 0.         0.
 0.59550561 0.         0.99999999 0.        ]","[0.73999999 0.         0.         0.         0.         0.
 0.85999999 0.         0.         0.         0.99999999 0.
 0.         0.         0.         0.        ]"
"[0.         0.         0.         0.         0.         0.
 0.         0.90196076 0.         0.84313723 0.         0.94117645
 0.76470586 0.         0.99999998 0.        ]","[0.98412696 0.80952379 0.         0.         0.9206349  0.
 0.         0.         0.85714284 0.         0.         0.
 0.99999998 0.         0.         0.        ]","[0.         0.         0.         0.         0.87499997 0.
 0.         0.         0.92499997 0.         0.         0.
 0.99999997 0.         0.         0.89999997]","[0.99999996 0.         0.85714283 0.         0.79999997 0.
 0.         0.97142854 0.         0.85714283 0.         0.97142854
 0.         0.         0.         0.        ]","[0.74074072 0.         0.         0.         0.90740739 0.
 0.         0.         0.99999998 0.         0.         0.
 0.96296294 0.         0.         0.        ]","[0.         0.         0.         0.         0.99999997 0.67999998
 0.         0.         0.99999997 0.         0.         0.
 0.95999998 0.75999998 0.         0.91999998]","[0.99999998 0.         0.         0.         0.69354837 0.
 0.         0.         0.93548385 0.         0.         0.
 0.72580644 0.         0.         0.        ]","[0.         0.         0.         0.99999998 0.         0.
 0.         0.         0.         0.         0.         0.
 0.92424241 0.         0.         0.        ]","[0.         0.         0.         0.99999997 0.         0.
 0.         0.         0.         0.         0.         0.95555553
 0.         0.         0.         0.        ]","[0.86666665 0.         0.         0.         0.84999998 0.
 0.         0.         0.99999998 0.         0.         0.
 0.89999998 0.         0.         0.        ]","[0.88135591 0.         0.         0.         0.93220337 0.
 0.         0.         0.84745761 0.         0.         0.
 0.99999998 0.         0.         0.        ]","[0.         0.         0.         0.         0.94545452 0.
 0.         0.         0.99999998 0.         0.         0.99999998
 0.         0.         0.         0.96363634]","[0.852459   0.72131146 0.         0.         0.77049179 0.
 0.99999998 0.         0.         0.72131146 0.         0.78688523
 0.         0.         0.         0.        ]","[0.         0.         0.         0.         0.99999997 0.
 0.         0.         0.71111109 0.         0.         0.
 0.88888886 0.         0.         0.88888886]","[0.99999998 0.74626864 0.80597013 0.         0.880597   0.
 0.         0.         0.92537312 0.77611939 0.74626864 0.
 0.89552237 0.         0.         0.        ]","[0.87037035 0.         0.         0.         0.         0.
 0.90740739 0.         0.         0.         0.99999998 0.
 0.         0.         0.         0.        ]"
